season,division,date,home,away,home_goals,away_goals,favorite_side,favorite_fair_probability,one_x_two_source,favorite_ah_line,favorite_ah_price,ah_source,ou_line,over_price,under_price,ou_source
2324,I1,2023-10-08,Cagliari,Roma,1,4,A,0.5201695531992313,Bet365,-0.5,1.85,Bet365,2.5,2.28,1.64,Bet365
2324,SP1,2023-10-08,Alaves,Betis,1,1,A,0.36233108108108103,Bet365,-0.0,1.87,Bet365,2.5,2.38,1.59,Bet365
2324,SP1,2023-10-08,Celta,Getafe,2,2,H,0.46620773751710354,Bet365,-0.5,2.06,Bet365,2.5,2.57,1.51,Bet365
2324,I1,2023-10-08,Napoli,Fiorentina,1,3,H,0.5937719850409153,Bet365,-1.0,2.05,Bet365,2.5,1.64,2.24,Bet365
2324,F1,2023-10-20,Le Havre,Lens,0,0,A,0.5170746576475204,Bet365,-0.5,1.88,Bet365,2.5,2.11,1.74,Bet365
2324,E0,2023-10-21,Liverpool,Everton,2,0,H,0.7091844236779616,Bet365,-1.5,2.0,Bet365,2.5,1.41,2.92,Bet365
2324,SP1,2023-10-21,Sociedad,Mallorca,1,0,H,0.6126764878770616,Bet365,-1.0,2.03,Bet365,2.5,2.38,1.59,Bet365
2324,D1,2023-10-21,Union Berlin,Stuttgart,0,3,H,0.3786228783895206,Bet365,0.0,1.86,Bet365,2.5,1.8,2.04,Bet365
2324,E0,2023-10-21,Brentford,Burnley,3,0,H,0.524875447337029,Bet365,-0.5,1.86,Bet365,2.5,1.92,1.92,Bet365
2324,SP1,2023-10-21,Sevilla,Real Madrid,1,1,A,0.5163948902101607,Bet365,-0.5,1.86,Bet365,2.5,1.68,2.21,Bet365
2324,I1,2023-10-21,Sassuolo,Lazio,0,2,A,0.3837932795740531,Bet365,-0.0,1.86,Bet365,2.5,1.63,2.29,Bet365
2324,F1,2023-10-22,Lorient,Rennes,2,1,A,0.5040758041566721,Bet365,-0.5,1.91,Bet365,2.5,1.79,2.04,Bet365
2324,SP1,2023-10-22,Las Palmas,Vallecano,0,1,H,0.3604950716845878,Bet365,0.0,1.87,Bet365,2.5,2.29,1.63,Bet365
2324,F1,2023-10-22,Monaco,Metz,2,1,H,0.7128092430209534,Bet365,-1.5,1.94,Bet365,2.5,1.44,2.78,Bet365
2324,E0,2023-10-22,Aston Villa,West Ham,4,1,H,0.5045615642729122,Bet365,-0.5,1.91,Bet365,2.5,1.58,2.39,Bet365
2324,I1,2023-10-22,Atalanta,Genoa,2,0,H,0.617691696176917,Bet365,-1.0,1.95,Bet365,2.5,1.98,1.85,Bet365
2324,E0,2023-10-23,Tottenham,Fulham,2,0,H,0.6355810714100268,Bet365,-1.0,1.83,Bet365,2.5,1.51,2.55,Bet365
2324,D1,2023-10-27,Bochum,Mainz,2,2,A,0.3753274292129226,Bet365,-0.0,1.89,Bet365,2.5,1.75,2.11,Bet365
2324,F1,2023-10-27,Clermont,Nice,0,1,A,0.4961688612900932,Bet365,-0.5,1.95,Bet365,2.5,2.25,1.66,Bet365
2324,I1,2023-10-28,Sassuolo,Bologna,1,1,A,0.3639825130447046,Bet365,-0.0,1.96,Bet365,2.5,1.73,2.15,Bet365
2324,D1,2023-10-28,Bayern Munich,Darmstadt,8,0,H,0.8991816197559276,Bet365,-3.0,1.93,Bet365,2.5,1.17,4.98,Bet365
2324,D1,2023-10-28,Stuttgart,Hoffenheim,2,3,H,0.5164792099384724,Bet365,-0.5,1.88,Bet365,2.5,1.49,2.63,Bet365
2324,D1,2023-10-28,Werder Bremen,Union Berlin,2,0,A,0.36884461965522874,Bet365,-0.0,1.92,Bet365,2.5,1.81,2.03,Bet365
2324,E0,2023-10-28,Arsenal,Sheffield United,5,0,H,0.854773427967747,Bet365,-2.5,2.03,Bet365,2.5,1.36,3.13,Bet365
2324,SP1,2023-10-28,Barcelona,Real Madrid,1,2,H,0.3776130090314832,Bet365,0.0,1.91,Bet365,2.5,1.6,2.4,Bet365
2324,F1,2023-10-28,Reims,Lorient,1,0,H,0.5779091498954632,Bet365,-1.0,2.08,Bet365,2.5,1.71,2.16,Bet365
2324,I1,2023-10-28,Lecce,Torino,0,1,H,0.34612275756125616,Bet365,0.0,1.91,Bet365,2.5,2.54,1.53,Bet365
2324,F1,2023-10-28,Lens,Nantes,4,0,H,0.6067648205343489,Bet365,-1.0,2.01,Bet365,2.5,1.76,2.08,Bet365
2324,F1,2023-10-29,Brest,Paris SG,2,3,A,0.6241045270833779,Bet365,-1.0,1.88,Bet365,2.5,1.63,2.29,Bet365
2324,SP1,2023-10-29,Betis,Osasuna,2,1,H,0.46165485386636934,Bet365,-0.5,2.1,Bet365,2.5,2.15,1.72,Bet365
2324,F1,2023-10-29,Metz,Le Havre,0,0,H,0.37581212374083567,Bet365,0.0,1.84,Bet365,2.5,2.18,1.69,Bet365
2324,E0,2023-10-29,Brighton,Fulham,1,1,H,0.6146457873146103,Bet365,-1.0,1.95,Bet365,2.5,1.5,2.59,Bet365
2324,F1,2023-10-29,Rennes,Strasbourg,1,1,H,0.5986269355115331,Bet365,-1.0,2.06,Bet365,2.5,1.87,1.96,Bet365
2324,D1,2023-10-29,Leverkusen,Freiburg,2,1,H,0.7470706028593639,Bet365,-1.5,1.78,Bet365,2.5,1.48,2.65,Bet365
2324,I1,2023-11-03,Bologna,Lazio,1,0,H,0.3523108561532633,Bet365,0.0,1.93,Bet365,2.5,2.25,1.66,Bet365
2324,SP1,2023-11-04,Osasuna,Girona,2,4,A,0.38856365193519243,Bet365,-0.0,1.8,Bet365,2.5,1.94,1.89,Bet365
2324,D1,2023-11-04,Hoffenheim,Leverkusen,2,3,A,0.6032416140461341,Bet365,-1.0,1.96,Bet365,2.5,1.32,3.35,Bet365
2324,D1,2023-11-04,Mainz,RB Leipzig,2,0,A,0.6001364580856584,Bet365,-1.0,2.02,Bet365,2.5,1.59,2.38,Bet365
2324,D1,2023-11-04,Union Berlin,Ein Frankfurt,0,3,H,0.3753183680572034,Bet365,0.0,1.83,Bet365,2.5,2.04,1.8,Bet365
2324,E0,2023-11-04,Burnley,Crystal Palace,0,2,A,0.3653570620616847,Bet365,-0.0,1.88,Bet365,2.5,2.23,1.68,Bet365
2324,E0,2023-11-04,Man City,Bournemouth,6,1,H,0.8782895288893809,Bet365,-2.5,1.89,Bet365,2.5,1.3,3.53,Bet365
2324,E0,2023-11-04,Sheffield United,Wolves,2,1,A,0.4852184687349905,Bet365,-0.5,2.0,Bet365,2.5,1.89,1.94,Bet365
2324,SP1,2023-11-04,Betis,Mallorca,2,0,H,0.5002263467632413,Bet365,-0.5,1.94,Bet365,2.5,2.34,1.62,Bet365
2324,SP1,2023-11-04,Celta,Sevilla,1,1,H,0.3735428600634556,Bet365,0.0,1.91,Bet365,2.5,1.93,1.9,Bet365
2324,E0,2023-11-04,Newcastle,Arsenal,1,0,A,0.3755214593791982,Bet365,-0.0,1.87,Bet365,2.5,1.92,1.91,Bet365
2324,D1,2023-11-04,Dortmund,Bayern Munich,0,4,A,0.5284661246954967,Bet365,-0.5,1.78,Bet365,2.5,1.34,3.32,Bet365
2324,F1,2023-11-05,Nantes,Reims,0,1,A,0.37774299677388445,Bet365,-0.0,1.84,Bet365,2.5,2.11,1.74,Bet365
2324,I1,2023-11-05,Cagliari,Genoa,2,1,A,0.35424065490880635,Bet365,-0.0,1.97,Bet365,2.5,2.18,1.7,Bet365
2324,E0,2023-11-05,Nottm Forest,Aston Villa,2,0,A,0.5093130567767806,Bet365,-0.5,1.89,Bet365,2.5,1.76,2.1,Bet365
2324,I1,2023-11-05,Roma,Lecce,2,1,H,0.6072621796759224,Bet365,-1.0,2.08,Bet365,2.5,2.14,1.72,Bet365
2324,I1,2023-11-05,Fiorentina,Juventus,0,1,A,0.37712489881434214,Bet365,-0.0,1.83,Bet365,2.5,2.03,1.81,Bet365
2324,SP1,2023-11-06,Getafe,Cadiz,1,0,H,0.4963955879479852,Bet365,-0.5,1.95,Bet365,2.5,2.73,1.46,Bet365
2324,I1,2023-11-10,Genoa,Verona,1,0,H,0.49289962414696764,Bet365,-0.5,1.95,Bet365,2.5,2.47,1.56,Bet365
2324,D1,2023-11-11,Augsburg,Hoffenheim,1,1,A,0.3789505983430501,Bet365,-0.0,1.92,Bet365,2.5,1.47,2.69,Bet365
2324,D1,2023-11-11,Bayern Munich,Heidenheim,4,2,H,0.9080707487188545,Bet365,-3.0,1.85,Bet365,2.5,1.16,5.07,Bet365
2324,D1,2023-11-11,Stuttgart,Dortmund,2,1,A,0.3753924639277369,Bet365,-0.0,1.93,Bet365,2.5,1.47,2.7,Bet365
2324,E0,2023-11-11,Arsenal,Burnley,3,1,H,0.8057432272473316,Bet365,-2.0,1.99,Bet365,2.5,1.49,2.62,Bet365
2324,E0,2023-11-11,Man United,Luton,1,0,H,0.7233073366001794,Bet365,-1.5,1.93,Bet365,2.5,1.53,2.52,Bet365
2324,F1,2023-11-11,Reims,Paris SG,0,3,A,0.5970442181799022,Bet365,-1.0,2.01,Bet365,2.5,1.59,2.36,Bet365
2324,SP1,2023-11-11,Granada,Getafe,1,1,H,0.37628055462905613,Bet365,0.0,1.79,Bet365,2.5,2.34,1.62,Bet365
2324,SP1,2023-11-11,Osasuna,Las Palmas,1,1,H,0.4826064588303943,Bet365,-0.5,2.0,Bet365,2.5,2.35,1.61,Bet365
2324,SP1,2023-11-11,Real Madrid,Valencia,5,1,H,0.7225226108826476,Bet365,-1.5,1.96,Bet365,2.5,1.63,2.31,Bet365
2324,F1,2023-11-12,Lille,Toulouse,1,1,H,0.6093232235334599,Bet365,-1.0,2.02,Bet365,2.5,1.76,2.08,Bet365
2324,F1,2023-11-12,Metz,Nantes,3,1,A,0.3843056914950527,Bet365,-0.0,1.78,Bet365,2.5,1.99,1.83,Bet365
2324,I1,2023-11-12,Fiorentina,Bologna,2,1,H,0.46217874098212297,Bet365,-0.5,2.08,Bet365,2.5,1.98,1.85,Bet365
2324,I1,2023-11-12,Udinese,Atalanta,1,1,A,0.470389494946575,Bet365,-0.5,2.04,Bet365,2.5,1.94,1.88,Bet365
2324,E0,2023-11-12,Aston Villa,Fulham,3,1,H,0.6051751962307704,Bet365,-1.0,2.02,Bet365,2.5,1.69,2.19,Bet365
2324,E0,2023-11-12,West Ham,Nottm Forest,3,2,H,0.5093130567767806,Bet365,-0.5,1.89,Bet365,2.5,1.79,2.05,Bet365
2324,I1,2023-11-12,Lazio,Roma,0,0,A,0.36751396302343875,Bet365,-0.0,1.82,Bet365,2.5,2.34,1.61,Bet365
2324,I1,2023-11-12,Inter,Frosinone,2,0,H,0.8049119734181618,Bet365,-2.0,1.88,Bet365,2.5,1.37,3.08,Bet365
2324,SP1,2023-11-12,Ath Madrid,Villarreal,3,1,H,0.6992931463188776,Bet365,-1.5,2.02,Bet365,2.5,1.5,2.57,Bet365
2324,D1,2023-11-25,Freiburg,Darmstadt,1,1,H,0.6083839242652506,Bet365,-1.0,1.98,Bet365,2.5,1.66,2.27,Bet365
2324,D1,2023-11-25,Union Berlin,Augsburg,1,1,H,0.47885989748339636,Bet365,-0.5,2.04,Bet365,2.5,1.93,1.9,Bet365
2324,D1,2023-11-25,Wolfsburg,RB Leipzig,2,1,A,0.5008530869609198,Bet365,-0.5,1.95,Bet365,2.5,1.6,2.36,Bet365
2324,E0,2023-11-25,Newcastle,Chelsea,4,1,H,0.366813183375307,Bet365,0.0,1.93,Bet365,2.5,1.84,2.01,Bet365
2324,F1,2023-11-25,Clermont,Lens,0,3,A,0.47577252828411487,Bet365,-0.5,2.03,Bet365,2.5,2.05,1.79,Bet365
2324,I1,2023-11-25,Atalanta,Napoli,1,2,A,0.3612654745529574,Bet365,-0.0,1.94,Bet365,2.5,1.81,2.02,Bet365
2324,D1,2023-11-25,Ein Frankfurt,Stuttgart,1,2,A,0.3702588430999561,Bet365,-0.0,1.93,Bet365,2.5,1.7,2.19,Bet365
2324,F1,2023-11-25,Strasbourg,Marseille,1,1,A,0.48579086220530293,Bet365,-0.5,1.99,Bet365,2.5,2.04,1.8,Bet365
2324,I1,2023-11-26,Cagliari,Monza,1,1,A,0.37871322422725323,Bet365,-0.0,1.85,Bet365,2.5,1.95,1.88,Bet365
2324,F1,2023-11-26,Nice,Toulouse,1,0,H,0.6322117022749906,Bet365,-1.0,1.92,Bet365,2.5,2.02,1.82,Bet365
2324,I1,2023-11-26,Empoli,Sassuolo,3,4,A,0.38635321902749403,Bet365,-0.0,1.86,Bet365,2.5,1.65,2.27,Bet365
2324,F1,2023-11-26,Lorient,Metz,2,3,H,0.48092256027372665,Bet365,-0.5,2.01,Bet365,2.5,2.12,1.74,Bet365
2324,F1,2023-11-26,Rennes,Reims,3,1,H,0.4810053220437213,Bet365,-0.5,2.02,Bet365,2.5,1.9,1.93,Bet365
2324,D1,2023-11-26,Hoffenheim,Mainz,1,1,H,0.5188164507864904,Bet365,-0.5,1.86,Bet365,2.5,1.6,2.39,Bet365
2324,E0,2023-11-26,Everton,Man United,0,3,A,0.3757167788581401,Bet365,-0.0,1.9,Bet365,2.5,1.82,2.03,Bet365
2324,SP1,2023-11-26,Cadiz,Real Madrid,0,3,A,0.6402548901830717,Bet365,-1.0,1.83,Bet365,2.5,1.74,2.12,Bet365
2324,I1,2023-11-27,Verona,Lecce,2,2,H,0.355192178017532,Bet365,0.0,1.87,Bet365,2.5,2.51,1.54,Bet365
2324,F1,2023-11-29,Montpellier,Clermont,1,1,H,0.49512251691770354,Bet365,-0.5,1.96,Bet365,2.5,1.94,1.89,Bet365
2324,SP1,2023-11-29,Mallorca,Cadiz,1,1,H,0.4846919955735891,Bet365,-0.5,2.0,Bet365,2.5,2.57,1.52,Bet365
2324,D1,2023-12-01,Darmstadt,FC Koln,0,1,A,0.36621571642691697,Bet365,-0.0,1.98,Bet365,2.5,1.79,2.06,Bet365
2324,I1,2023-12-01,Monza,Juventus,1,2,A,0.48333846137890263,Bet365,-0.5,2.02,Bet365,2.5,2.21,1.69,Bet365
2324,I1,2023-12-02,Genoa,Empoli,1,1,H,0.4897023915698194,Bet365,-0.5,2.0,Bet365,2.5,2.13,1.74,Bet365
2324,D1,2023-12-02,Bochum,Wolfsburg,3,1,A,0.3735840054177184,Bet365,-0.0,1.97,Bet365,2.5,1.66,2.26,Bet365
2324,E0,2023-12-02,Arsenal,Wolves,2,1,H,0.7557909308598452,Bet365,-1.5,1.83,Bet365,2.5,1.65,2.27,Bet365
2324,SP1,2023-12-02,Ath Bilbao,Vallecano,4,0,H,0.6043211576496507,Bet365,-1.0,2.03,Bet365,2.5,1.81,2.03,Bet365
2324,E0,2023-12-02,Nottm Forest,Everton,0,1,A,0.36794414152904714,Bet365,-0.0,1.88,Bet365,2.5,2.04,1.8,Bet365
2324,F1,2023-12-02,Nantes,Nice,1,0,A,0.47211788500433405,Bet365,-0.5,2.06,Bet365,2.5,2.19,1.69,Bet365
2324,E0,2023-12-02,Newcastle,Man United,1,0,H,0.49740932642487046,Bet365,-0.5,1.95,Bet365,2.5,1.71,2.19,Bet365
2324,F1,2023-12-03,Le Havre,Paris SG,0,2,A,0.7323008114191658,Bet365,-1.5,1.9,Bet365,2.5,1.53,2.49,Bet365
2324,E0,2023-12-03,Bournemouth,Aston Villa,2,2,A,0.4795913048011261,Bet365,-0.5,1.98,Bet365,2.5,1.52,2.54,Bet365
2324,E0,2023-12-03,West Ham,Crystal Palace,1,1,H,0.4765809032929479,Bet365,-0.5,2.04,Bet365,2.5,2.0,1.84,Bet365
2324,F1,2023-12-03,Monaco,Montpellier,2,0,H,0.5804630121074525,Bet365,-1.0,2.05,Bet365,2.5,1.51,2.56,Bet365
2324,F1,2023-12-03,Toulouse,Lorient,1,1,H,0.4739583333333333,Bet365,-0.5,2.05,Bet365,2.5,1.94,1.89,Bet365
2324,I1,2023-12-03,Sassuolo,Roma,1,2,A,0.49470682783224984,Bet365,-0.5,1.97,Bet365,2.5,1.76,2.09,Bet365
2324,D1,2023-12-03,Augsburg,Ein Frankfurt,2,1,A,0.3717635753531878,Bet365,-0.0,1.93,Bet365,2.5,1.78,2.06,Bet365
2324,F1,2023-12-03,Marseille,Rennes,2,0,H,0.4989253914645379,Bet365,-0.5,1.94,Bet365,2.5,1.82,2.02,Bet365
2324,SP1,2023-12-03,Barcelona,Ath Madrid,1,0,H,0.4733643697359537,Bet365,-0.5,2.05,Bet365,2.5,1.76,2.1,Bet365
2324,SP1,2023-12-04,Celta,Cadiz,1,1,H,0.5982599404716477,Bet365,-1.0,2.08,Bet365,2.5,2.0,1.84,Bet365
2324,E0,2023-12-05,Wolves,Burnley,1,0,H,0.5100441649041023,Bet365,-0.5,1.9,Bet365,2.5,2.0,1.85,Bet365
2324,E0,2023-12-06,Brighton,Brentford,2,1,H,0.4986182098629712,Bet365,-0.5,1.93,Bet365,2.5,1.63,2.32,Bet365
2324,E0,2023-12-06,Fulham,Nottm Forest,5,0,H,0.4695451617151379,Bet365,-0.5,2.05,Bet365,2.5,2.05,1.81,Bet365
2324,E0,2023-12-06,Sheffield United,Liverpool,0,2,A,0.8031612373340923,Bet365,-2.0,1.88,Bet365,2.5,1.32,3.4,Bet365
2324,F1,2023-12-07,Brest,Strasbourg,1,1,H,0.5173520071655403,Bet365,-0.5,1.83,Bet365,2.5,2.07,1.78,Bet365
2324,SP1,2023-12-08,Getafe,Valencia,1,0,H,0.35655988941643124,Bet365,0.0,1.82,Bet365,2.5,2.9,1.41,Bet365
2324,E0,2023-12-09,Crystal Palace,Liverpool,1,2,A,0.6316449940892971,Bet365,-1.0,1.84,Bet365,2.5,1.65,2.28,Bet365
2324,SP1,2023-12-09,Alaves,Las Palmas,0,1,H,0.46462328228447225,Bet365,-0.5,2.07,Bet365,2.5,2.59,1.51,Bet365
2324,I1,2023-12-09,Verona,Lazio,1,1,A,0.481881310263122,Bet365,-0.5,2.02,Bet365,2.5,2.15,1.71,Bet365
2324,D1,2023-12-09,Ein Frankfurt,Bayern Munich,5,1,A,0.726409561129859,Bet365,-1.5,1.85,Bet365,2.5,1.42,2.85,Bet365
2324,E0,2023-12-09,Brighton,Burnley,1,1,H,0.6399803926763996,Bet365,-1.0,1.75,Bet365,2.5,1.59,2.4,Bet365
2324,E0,2023-12-09,Man United,Bournemouth,0,3,H,0.6199179410667661,Bet365,-1.0,1.91,Bet365,2.5,1.51,2.56,Bet365
2324,E0,2023-12-09,Wolves,Nottm Forest,1,1,H,0.5142414437406005,Bet365,-0.5,1.89,Bet365,2.5,2.0,1.83,Bet365
2324,F1,2023-12-09,Rennes,Monaco,1,2,H,0.37937806873977087,Bet365,0.0,1.91,Bet365,2.5,1.68,2.23,Bet365
2324,I1,2023-12-09,Atalanta,Milan,3,2,H,0.37901575223971595,Bet365,0.0,1.83,Bet365,2.5,2.05,1.8,Bet365
2324,D1,2023-12-09,Dortmund,RB Leipzig,2,3,A,0.3774959946112775,Bet365,-0.0,1.95,Bet365,2.5,1.43,2.81,Bet365
2324,SP1,2023-12-09,Mallorca,Sevilla,1,0,H,0.35776924307889263,Bet365,0.0,1.87,Bet365,2.5,2.38,1.59,Bet365
2324,F1,2023-12-09,Paris SG,Nantes,2,1,H,0.7810772447394164,Bet365,-2.0,2.03,Bet365,2.5,1.4,2.96,Bet365
2324,F1,2023-12-10,Nice,Reims,2,1,H,0.5117719950433706,Bet365,-0.5,1.89,Bet365,2.5,2.1,1.75,Bet365
2324,SP1,2023-12-10,Ath Madrid,Almeria,2,1,H,0.7873023169627903,Bet365,-2.0,1.99,Bet365,2.5,1.38,3.06,Bet365
2324,F1,2023-12-10,Lyon,Toulouse,3,0,H,0.4816735490892794,Bet365,-0.5,2.02,Bet365,2.5,1.77,2.07,Bet365
2324,SP1,2023-12-10,Cadiz,Osasuna,1,1,A,0.3708879208174509,Bet365,-0.0,1.82,Bet365,2.5,2.43,1.57,Bet365
2324,SP1,2023-12-10,Barcelona,Girona,2,4,H,0.6278923332248769,Bet365,-1.0,1.82,Bet365,2.5,1.48,2.64,Bet365
2324,D1,2023-12-15,MGladbach,Werder Bremen,2,2,H,0.480823982582482,Bet365,-0.5,2.04,Bet365,2.5,1.52,2.54,Bet365
2324,I1,2023-12-15,Genoa,Juventus,1,1,A,0.49983841114081734,Bet365,-0.5,1.94,Bet365,2.5,2.72,1.47,Bet365
2324,D1,2023-12-16,Augsburg,Dortmund,1,1,A,0.49727681742836854,Bet365,-0.5,1.94,Bet365,2.5,1.43,2.82,Bet365
2324,D1,2023-12-16,Bochum,Union Berlin,3,0,A,0.36389037139358926,Bet365,-0.0,1.95,Bet365,2.5,1.93,1.9,Bet365
2324,E0,2023-12-16,Man City,Crystal Palace,2,2,H,0.8160996065546324,Bet365,-2.0,1.91,Bet365,2.5,1.46,2.71,Bet365
2324,E0,2023-12-16,Newcastle,Fulham,3,0,H,0.5148586346719991,Bet365,-0.5,1.88,Bet365,2.5,1.72,2.16,Bet365
2324,F1,2023-12-16,Le Havre,Nice,3,1,A,0.48947210721290046,Bet365,-0.5,1.99,Bet365,2.5,2.46,1.55,Bet365
2324,I1,2023-12-16,Napoli,Cagliari,2,1,H,0.7215295994807582,Bet365,-1.5,2.0,Bet365,2.5,1.58,2.4,Bet365
2324,SP1,2023-12-16,Sevilla,Getafe,0,3,H,0.49285387314989065,Bet365,-0.5,2.01,Bet365,2.5,2.25,1.66,Bet365
2324,I1,2023-12-16,Torino,Empoli,1,0,H,0.5958370591409153,Bet365,-1.0,2.11,Bet365,2.5,1.98,1.84,Bet365
2324,F1,2023-12-16,Lens,Reims,2,0,H,0.5118612320537218,Bet365,-0.5,1.91,Bet365,2.5,1.82,2.03,Bet365
2324,I1,2023-12-17,Milan,Monza,3,0,H,0.5906743185078909,Bet365,-1.0,2.11,Bet365,2.5,1.81,2.03,Bet365
2324,F1,2023-12-17,Nantes,Brest,0,2,H,0.36404228066605215,Bet365,0.0,1.89,Bet365,2.5,2.15,1.72,Bet365
2324,SP1,2023-12-17,Almeria,Mallorca,0,0,H,0.3628094597801155,Bet365,0.0,1.91,Bet365,2.5,2.12,1.75,Bet365
2324,F1,2023-12-17,Lorient,Strasbourg,1,2,H,0.37850933503988815,Bet365,0.0,1.85,Bet365,2.5,2.16,1.71,Bet365
2324,D1,2023-12-17,Freiburg,FC Koln,2,0,H,0.5248969347056212,Bet365,-0.5,1.78,Bet365,2.5,1.87,1.96,Bet365
2324,D1,2023-12-17,Leverkusen,Ein Frankfurt,3,0,H,0.7072915298857606,Bet365,-1.5,1.99,Bet365,2.5,1.47,2.69,Bet365
2324,E0,2023-12-17,Liverpool,Man United,0,0,H,0.728840191597746,Bet365,-1.5,1.8,Bet365,2.5,1.32,3.39,Bet365
2324,SP1,2023-12-17,Las Palmas,Cadiz,1,1,H,0.4925221799746515,Bet365,-0.5,1.95,Bet365,2.5,2.41,1.59,Bet365
2324,F1,2023-12-17,Lille,Paris SG,1,1,A,0.5189479125850754,Bet365,-0.5,1.86,Bet365,2.5,1.68,2.23,Bet365
2324,I1,2023-12-18,Atalanta,Salernitana,4,1,H,0.7314298790263035,Bet365,-1.5,1.93,Bet365,2.5,1.6,2.35,Bet365
2324,SP1,2023-12-18,Girona,Alaves,3,0,H,0.616914823075532,Bet365,-1.0,1.94,Bet365,2.5,1.75,2.11,Bet365
2324,D1,2023-12-19,Werder Bremen,RB Leipzig,1,1,A,0.601494396014944,Bet365,-1.0,1.98,Bet365,2.5,1.45,2.76,Bet365
2324,D1,2023-12-19,Dortmund,Mainz,1,1,H,0.6249089584850692,Bet365,-1.0,1.9,Bet365,2.5,1.46,2.74,Bet365
2324,SP1,2023-12-19,Granada,Sevilla,0,3,A,0.37778550431456837,Bet365,-0.0,1.82,Bet365,2.5,2.07,1.78,Bet365
2324,D1,2023-12-20,Union Berlin,FC Koln,2,0,H,0.49266729655342406,Bet365,-0.5,1.95,Bet365,2.5,2.0,1.84,Bet365
2324,SP1,2023-12-20,Barcelona,Almeria,3,2,H,0.8423548240940403,Bet365,-2.5,2.03,Bet365,2.5,1.26,3.87,Bet365
2324,D1,2023-12-20,Ein Frankfurt,MGladbach,2,1,H,0.5130063486712736,Bet365,-0.5,1.87,Bet365,2.5,1.61,2.34,Bet365
2324,D1,2023-12-20,Leverkusen,Bochum,4,0,H,0.8095218908989681,Bet365,-2.0,1.86,Bet365,2.5,1.37,3.11,Bet365
2324,D1,2023-12-20,Stuttgart,Augsburg,3,0,H,0.698557015191688,Bet365,-1.5,2.03,Bet365,2.5,1.48,2.67,Bet365
2324,D1,2023-12-20,Wolfsburg,Bayern Munich,1,2,A,0.7036210337933437,Bet365,-1.5,1.98,Bet365,2.5,1.39,3.01,Bet365
2324,F1,2023-12-20,Brest,Lorient,4,0,H,0.5936615453394709,Bet365,-1.0,2.06,Bet365,2.5,1.94,1.88,Bet365
2324,F1,2023-12-20,Strasbourg,Lille,2,1,A,0.48080664009405144,Bet365,-0.5,2.0,Bet365,2.5,2.05,1.79,Bet365
2324,SP1,2023-12-21,Cadiz,Sociedad,0,0,A,0.516533301381796,Bet365,-0.5,1.86,Bet365,2.5,2.27,1.65,Bet365
2324,SP1,2023-12-21,Alaves,Real Madrid,0,1,A,0.6100135692588317,Bet365,-1.0,1.98,Bet365,2.5,1.78,2.07,Bet365
2324,I1,2023-12-22,Empoli,Lazio,0,2,A,0.4891545358141328,Bet365,-0.5,1.99,Bet365,2.5,2.16,1.71,Bet365
2324,I1,2023-12-22,Monza,Fiorentina,0,1,A,0.375385840884198,Bet365,-0.0,1.84,Bet365,2.5,2.1,1.76,Bet365
2324,E0,2023-12-23,West Ham,Man United,2,0,A,0.36920841003778704,Bet365,-0.0,1.93,Bet365,2.5,1.68,2.22,Bet365
2324,I1,2023-12-23,Bologna,Atalanta,1,0,H,0.35127674810277987,Bet365,0.0,1.95,Bet365,2.5,2.12,1.74,Bet365
2324,E0,2023-12-23,Nottm Forest,Bournemouth,2,3,A,0.3776315892642919,Bet365,-0.0,1.88,Bet365,2.5,1.89,1.95,Bet365
2324,SP1,2023-12-23,Ath Madrid,Sevilla,1,0,H,0.6264248873344898,Bet365,-1.0,1.89,Bet365,2.5,1.71,2.18,Bet365
2324,I1,2023-12-23,Roma,Napoli,2,0,A,0.38027698982145836,Bet365,-0.0,1.79,Bet365,2.5,2.13,1.73,Bet365
2324,E0,2023-12-24,Wolves,Chelsea,2,1,A,0.48504551365409626,Bet365,-0.5,1.99,Bet365,2.5,1.83,2.02,Bet365
2324,E0,2023-12-26,Newcastle,Nottm Forest,1,3,H,0.6360367479996049,Bet365,-1.0,1.88,Bet365,2.5,1.78,2.02,Bet365
2324,E0,2023-12-26,Burnley,Liverpool,0,2,A,0.6927655919549143,Bet365,-1.5,2.03,Bet365,2.5,1.45,2.73,Bet365
2324,E0,2023-12-26,Man United,Aston Villa,3,2,A,0.3688126557339051,Bet365,-0.0,1.95,Bet365,2.5,1.63,2.33,Bet365
2324,E0,2023-12-27,Brentford,Wolves,1,4,H,0.4902768843374074,Bet365,-0.5,1.98,Bet365,2.5,1.97,1.86,Bet365
2324,E0,2023-12-27,Everton,Man City,1,3,A,0.6047575412168756,Bet365,-1.0,2.01,Bet365,2.5,1.74,2.11,Bet365
2324,E0,2023-12-28,Brighton,Tottenham,4,2,H,0.38070603249846163,Bet365,0.0,1.95,Bet365,2.5,1.45,2.76,Bet365
2324,E0,2023-12-28,Arsenal,West Ham,0,2,H,0.7108766434488727,Bet365,-1.5,2.03,Bet365,2.5,1.58,2.4,Bet365
2324,I1,2023-12-29,Napoli,Monza,0,0,H,0.5890165595591174,Bet365,-1.0,2.09,Bet365,2.5,1.74,2.07,Bet365
2324,E0,2023-12-30,Luton,Chelsea,2,3,A,0.6285119667013529,Bet365,-1.0,1.87,Bet365,2.5,1.66,2.27,Bet365
